,city,position,company_name,company_size,company_type,salary,education,ability,experience
280,北京,数据分析与管理部数据分析师,北京师范大学中国基础教育质量监测协同创新中心,100-299人,事业单位,8千-1万,硕士,数据分析 SPSS 数据挖掘 ,不限
281,北京-朝阳区,数据分析师（建模方向）,狮桥融资租赁（中国）有限公司,1000-9999人,合资,8千-1.2万,本科,数据分析 数据挖掘 数据建模 SQL ,3-5年
282,北京-东城区,数据分析师(J15359),美菜网,10000人以上,股份制企业,1.4万-1.8万,本科,Python SQL 需求分析 数据采集 ,3-5年
283,北京,系统数据分析师,北京字节跳动科技有限公司,10000人以上,民营,2万-4万,本科,,不限
284,北京,数据分析师,优捷信达,20-99人,合资,8千-1万,本科,数据统计分析 市场营销 powerpoint/ppt ,1-3年
285,北京,高级数据分析师,戎易商智(北京)科技有限公司,20-99人,民营,7.5千-1.5万,本科,数据分析 项目经理 ,3-5年
286,北京,数据分析师（业务方向）,车好多(全国),10000人以上,合资,2万-3万,本科,SQL 数据分析 商业分析 ,3-5年
287,北京,数据分析师实习生,智联招聘,1000-9999人,合资,2千-4千,本科,数据分析 SQL Python ,不限
288,北京,高级数据分析师—搜索,北京字节跳动科技有限公司,10000人以上,民营,1.5万-3万,本科,,不限
289,北京,数据分析师,达佳互联信息技术,10000人以上,上市公司,1.5万-2万,本科,行业数据分析 ,5-10年
290,北京-丰台区,数据分析师,值得买科技,1000-9999人,上市公司,1万-1.5万,本科,用户拉新增长 SQL Python 数据可视化 用户行为分析 ,1-3年
291,北京,医疗数据分析师,众保健康科技服务(山东)有限公司,500-999人,股份制企业,1万-2万,本科,图像处理 人工智能 数据分析 人身险 ,3-5年
292,北京,遗传病数据分析师,北京贝康医学检验所有限公司,20-99人,民营,9千-1.4万,硕士,医学 遗传 医学检验 生物 ,1-3年
293,北京,数据分析师,北京字节跳动科技有限公司,10000人以上,民营,1.5万-3万,本科,,3-5年
294,北京,数据分析师（瓜子二手车运营）15229,车好多(全国),10000人以上,合资,3万-5万,本科,行业分析 商业分析 数据建模 数据挖掘 ,3-5年
295,北京-西城区,BI数据分析师【北京联通（集团）】,北京资采信息技术有限公司,100-299人,上市公司,1万-1.5万,本科,数据库 数据分析 需求分析 BI ,1-3年
296,北京-朝阳区,高级数据分析师,美团（中国大陆地区）,1000-9999人,上市公司,面议,本科,数据分析 ,3-5年
297,北京,数据分析师（证劵方向）,深圳虹食汇新零售科技有限公司,100-299人,民营,6千-8千,大专,无 ,不限
298,北京,高级数据分析师,北京字节跳动科技有限公司,10000人以上,民营,2万-4万,本科,,5-10年
299,北京,游戏数据分析师-游戏运营 Python优先,北京锐我科技有限公司,100-299人,民营,8千-1.2万,本科,游戏数据运营 Python ,1-3年
300,北京,数据分析师-云听APP,央广新媒体文化传媒(北京)有限公司,100-299人,国企,1.6万-2.5万,本科,数据分析 模型设计 机器学习 ,3-5年
301,北京,线上运营官/数据分析师/线上督导,北京链家置地房地产经纪有限公司,10000人以上,民营,8千-1万,本科,物流管理 教育渠道销售 商务知识 数据统计分析 互联网行业 ,3-5年
302,北京-朝阳区,高级数据分析师(J12284),北京五八信息技术有限公司,10000人以上,合资,1.5万-2万,本科,,5-10年
303,北京,高级数据分析师,北京字节跳动科技有限公司,10000人以上,民营,1.5万-3万,本科,,3-5年
304,北京,数据分析师,北京鼎泰智源科技有限公司,100-299人,民营,1万-1.5万,本科,SQL 数据库 ,3-5年
305,北京,高级数据分析师,四达时代集团,1000-9999人,股份制企业,2万-3万,硕士,,3-5年
306,北京,高级数据分析师,智联招聘,1000-9999人,合资,3万-5万,本科,产品设计 数据分析 数据挖掘 数据仓库 机器学习 ,5-10年
307,北京,医学数据分析师,北京嘉和美康信息技术有限公司,1000-9999人,民营,6千-8千,本科,数据采集 ,1-3年
308,北京,资深数据分析师,北京字节跳动科技有限公司,10000人以上,民营,2万-3万,本科,,3-5年
309,北京,数据分析师（汽车行业）,北京与车行信息技术有限公司,20-99人,民营,1万-1.5万,本科,行业分析 数据分析 需求分析 ,3-5年
310,北京,【自动驾驶】数据分析师,北京智能车联产业创新中心有限公司,20-99人,合资,1万-1.5万,本科,解决方案 数据分析 需求分析 ,1-3年
311,北京-朝阳区,策略分析专员/数据分析师+宜信直招+六险一金,普信恒业科技发展(北京)有限公司,10000人以上,民营,1万-1.5万,大专,需求分析 数据分析 策略分析 需求报告撰写 ,1-3年
312,北京-海淀区,风控建模与数据分析师,慧算账,1000-9999人,民营,2万-3万,本科,建模 ,1-3年
313,北京,高级数据分析师-广告,北京字节跳动科技有限公司,10000人以上,民营,2万-4万,本科,,不限
314,北京,广告数据分析师,北京趣加科技有限公司,100-299人,民营,2万-3万,硕士,需求分析 数据挖掘 行业分析 商业分析 数据采集 数据建模 ,5-10年
315,北京,数据分析师(J10518),随行付,500-999人,上市公司,1.5万-2.5万,本科,SQL excel Hive Python R、SAS ,1-3年
316,北京,用户中心数据分析师,北京寺库商贸有限公司,500-999人,股份制企业,3万-5万,本科,用户研究 社会学 统计学 统计软件 ,5-10年
317,北京,数据分析师/数据建模师,北京数信互融科技发展有限公司,20-99人,民营,1.5万-2万,硕士,Python SQL ,1-3年
318,北京,高级数据分析师—今日头条,北京字节跳动科技有限公司,10000人以上,民营,1.5万-3万,本科,,不限
319,北京,医学数据分析师,悦优博迈,20-99人,民营,1.2万-2万,硕士,流行病学 生物统计学 SPSS SAS 卫生统计学 医学统计学 ,1-3年
320,北京,高级数据分析师（研究方向）,北京龙盾数据有限公司,20-99人,民营,1万-2万,硕士,数据处理 数据分析 SQL ,5-10年
321,北京-顺义区,行业研究员/数据分析师,北京富吉瑞光电科技股份有限公司,100-299人,民营,8千-1万,本科,行业分析 商业分析 数据分析 英文翻译 撰写报告 ,不限
322,北京,数据分析师——增长方向,北京回旋加速网络科技有限公司,100-299人,民营,2万-4万,本科,机器学习 广告 算法 大数据 ,3-5年
323,北京,高级数据分析师—教育方向,北京字节跳动科技有限公司,10000人以上,民营,1.5万-3万,本科,,不限
324,北京,高级数据分析师（环保大气方向）,蛙鸣华清,20-99人,民营,1.5万-2.5万,硕士,数据分析 大气污染 ,1-3年
325,北京,商业营销-商业数据分析师（派遣）-03887,搜狗公司,1000-9999人,股份制企业,6千-7千,本科,数据分析 ,1-3年
326,北京,数据分析师-Data-直播/电商/教育/搜索,北京字节跳动科技有限公司,10000人以上,民营,1.5万-3万,本科,,1-3年
327,北京,数据分析师/助理,北京融海新程科技有限公司,100-299人,合资,7千-1.4万,大专,行业分析 数据分析 ,1-3年
328,北京-海淀区,数据分析师,百通世纪,500-999人,民营,1万-1.5万,本科,数据分析 需求分析 SQL SPSS ,1-3年
329,北京,汽车数据分析师,北京字节跳动科技有限公司,10000人以上,民营,2.6万-4万,本科,,3-5年
