,city,position,company_name,company_size,company_type,salary,education,ability,experience
170,上海-徐汇区,BA商业分析师（SH-smd）,北京瑞友科技股份有限公司,1000-9999人,民营,1.5万-2.5万,本科,数据分析 Tableau 商业分析 商业数据分析 ,3-5年
171,上海-徐汇区,数据分析专员,北京魔小方人力资源服务有限公司上海分公司,300-499人,民营,8千-1万,大专,数据分析 数据挖掘 ,1-3年
172,上海-静安区,益普索公司数据分析专员,西安博锐森自动化信息技术有限公司,100-299人,民营,1.8万-2.5万,本科,数据分析 ETL SQL 数据清洗 ,1-3年
173,上海,数据分析,广州人瑞人力资源服务有限公司佛山分公司,500-999人,上市公司,2万-2.5万,本科,Python SQL Oracle SQL Server SCRIBE ,3-5年
174,上海-长宁区,数据分析文员（双休+五险一金+带薪年假）,苏州人瑞永道人力资源服务有限公司衢州分公司,1000-9999人,上市公司,6千-1万,大专,数据分析 ,不限
175,上海-浦东新区,数据分析实习生-上海,酷家乐,1000-9999人,民营,4千-6千,本科,Python SPSS 大数据分析 决策树 ,不限
176,上海,数据分析助理,深圳九零八零信息技术有限公司,100-299人,民营,6千-8千,大专,Tableau 数据分析 数据建模 机器学习 数据挖掘 数据仓库 ,1-3年
177,上海-浦东新区,业务数据岗,中国大地财产保险股份有限公司宁波分公司(保险部),10000人以上,国企,5千-8千,本科,数据分析 ,不限
178,上海,数据分析专员（VBA\TAB\SQL等优先）,欣和企业,1000-9999人,外商独资,8千-1万,本科,数据分析 数据处理 ,1-3年
179,上海-宝山区,资深数据分析专家 （BI方向、指标体系、咨询岗）,软通动力信息技术(集团)股份有限公司,10000人以上,民营,3万-4.5万,本科,数据分析 数据治理体系 指标体系 数据架构梳理方法、 ,5-10年
180,上海,数据分析与运营专家,华为技术有限公司,10000人以上,民营,面议,本科,,无经验
181,上海,数据分析专员,革乐美时尚有限公司,1000-9999人,合资,7千-1.2万,大专,数据分析 SQL ,1-3年
182,上海-浦东新区,FICO 资深系统分析师,微创医疗,1000-9999人,外商独资,2万-3万,本科,数据分析 ,5-10年
183,上海-浦东新区,初级数据分析员（广兰路）,上海中智项目外包咨询服务有限公司,1000-9999人,国企,6千-8千,本科,数据分析 主数据维护 ,不限
184,上海-浦东新区,数据分析工程师（上海）,华讯网络系统有限公司,1000-9999人,国企,1万-2万,本科,数据分析 数据建模 数据仓库 模型设计 ,1-3年
185,上海,数据分析专员,上海笕尚服饰有限公司,1000-9999人,民营,6千-7千,大专,数据分析 数据分析师 ,1-3年
186,上海-浦东新区,数据分析专员,清美绿色食品,1000-9999人,合资,5千-8千,大专,数据分析 ,1-3年
187,上海,高级大数据分析与管理工程师-邮惠万家(筹),邮储银行,10000人以上,国企,面议,本科,高级大数据分析 管理工程师 ,5-10年
188,上海-徐汇区,Data Analyst/数据分析,科锐国际,1000-9999人,合资,1万-1.5万,本科,数据分析 SQL MySQL ,1-3年
189,上海-浦东新区,应用开发岗（数据）（1）,永诚财产保险股份有限公司,1000-9999人,国企,1.5万-2万,本科,数据分析 ETL SQL ,1-3年
190,上海-虹口区,瑞典汽车品牌—数据分析（高级）专员,上海中智项目外包咨询服务有限公司,1000-9999人,国企,1.5万-2万,本科,数据分析 ,3-5年
191,上海,数据分析助理,上海卓专管理咨询有限公司,20人以下,股份制企业,5千-8千,本科,数据分析 数据挖掘 商业分析 商业数据分析 需求分析 SPSS SQL ,不限
192,上海,数据工程师,北京泛鹏天地科技股份有限公司,500-999人,民营,1万-1.5万,本科,数据分析 数据挖掘 数据采集 SQL Server Oracle ,3-5年
193,上海,数据专员,上海宝尊电子商务有限公司,1000-9999人,合资,8千-1.2万,大专,数据分析 ,1-3年
194,上海,任务调度分析工程师,润和软件,1000-9999人,上市公司,1.5万-3万,大专,OS ,1-3年
195,上海,数据文员,上海浦东新区人才市场,100-299人,国企,6千-8千,大专,数据分析 ,不限
196,上海,京东数据运营,南京百思通贸易有限公司,20-99人,民营,7千-1万,本科,商业分析 数据采集 需求分析 SQL ,1-3年
197,上海-徐汇区,腾讯数据优化师-0001,上海中智人才顾问咨询有限公司,20-99人,国企,1万-1.5万,本科,行业经验 ,1-3年
198,上海-浦东新区,数据分析岗,华瑞保险销售有限公司,1000-9999人,民营,9千-1.8万,本科,数据分析 需求分析 ,5-10年
199,上海-长宁区,数据建模工程师,格林豪泰酒店（中国）有限公司,10000人以上,外商独资,1万-2万,本科,数据挖掘 ,1-3年
200,上海-嘉定区,数据分析文员 双休/五险一金/带薪年假,上海人惠人力资源服务有限公司,1000-9999人,民营,4千-6千,大专,数据分析 数据清洗 ,不限
201,上海,数据分析专员,上海陆杰电子科技有限公司,100-299人,民营,6千-8千,本科,数据分析 ,3-5年
202,上海-浦东新区,数据分析实习生-上海,酷家乐,1000-9999人,民营,4千-6千,本科,数据分析 ,不限
203,上海,数据分析工程师,上海守易信息科技有限公司,20-99人,民营,1.5万-2万,本科,数据分析 聚类 Python SQL ,不限
204,上海-长宁区,高级数据分析（樊登读书）,上海全晓信息技术有限公司,300-499人,民营,2万-4万,本科,数据分析 数据挖掘 数据监控 用户画像 用户标签 ,3-5年
205,上海,12410L-大数据分析师,平安金服,1000-9999人,股份制企业,1.5万-2万,硕士,,1-3年
206,上海-杨浦区,BI数据工程师,国泰财产保险有限责任公司,500-999人,合资,1.2万-2.4万,本科,Python BI ,1-3年
